name,address,latitude,longitude,technicalPlatform,level,establishmentType,establishmentCode,services
INF-LC PUBLIC ENSOA de DAOUKRO,,7.059778333,-3.978715,,CENTRE_SANTE,PUBLIQUE,1754,
INF-LC PUBLIC Lycée Moderne de DAOUKRO,,7.050100001,-3.9594,,CENTRE_SANTE,PUBLIQUE,2616,
INF-LC PUBLIC Lycée Professionnel de DAOUKRO,,7.0704,-3.9748,,CENTRE_SANTE,PUBLIQUE,2617,
INF-PV ESPERANCE de DAOUKRO,,7.0562,-3.9593,,CENTRE_SANTE,PRIVE,2718,
INF-PV PATIENCE de DAOUKRO,,7.060618333,-3.961595,,CENTRE_SANTE,PRIVE,1752,
ICT GENDARMERIE de DAOUKRO,,7.055863333,-3.963995,,CENTRE_SANTE,PUBLIQUE,2147,
CSR-D PUBLIC de N'GATTAKRO (s/p Daoukro),,7.065,-3.76166,,CENTRE_SANTE,PUBLIQUE,0717,
CSR-D PUBLIC de BALEKOKRO,,7.24937,-4.03813,,CENTRE_SANTE,PUBLIQUE,6804,
CSR-D PUBLIC de BEDIE KONENANKRO,,7.20433,-3.97014,,CENTRE_SANTE,PUBLIQUE,6803,
CSR-D PUBLIC de KOUAKOUSSEKRO,,7.29191,-4.15799,,CENTRE_SANTE,PUBLIQUE,1810,
CSR-D PUBLIC de PANIGOKRO,,7.21918,-4.0558,,CENTRE_SANTE,PUBLIQUE,1943,
CSU-DM PUBLIC de OUELLE,,7.2926,-4.009695,,CENTRE_SANTE,PUBLIQUE,0721,
INF-LC PUBLIC Lycée Moderne de OUELLE,,7.289999999,-4.0167,,CENTRE_SANTE,PUBLIQUE,2350,
INF-PV GRACE DIVINE de DAOUKRO,,7.3006,-4.0147,,CENTRE_SANTE,PRIVE,2304,
CSR-D PUBLIC de POTOSSOU,,7.28868,-4.41748,,CENTRE_SANTE,PUBLIQUE,1811,
CSU-DM PUBLIC de ANANDA,,7.280087,-4.259027,,CENTRE_SANTE,PUBLIQUE,0720,
CSR-DM PUBLIC de AKPASSANOU,,7.35673,-4.45264,,CENTRE_SANTE,PUBLIQUE,1450,
CSR-DM de OUASSADOUGOU,,7.709921667,-4.233235,,CENTRE_SANTE,PUBLIQUE,7105,
CSR-DM PUBLIC de TOTODOUGOU,,7.77969,-4.27343,,CENTRE_SANTE,PUBLIQUE,0642,
CSU-DM PUBLIC de BONGUERA,,7.665908333,-4.244873333,,CENTRE_SANTE,PUBLIQUE,1058,
CSR-D PUBLIC de KPAKPANOU,,7.785399999,-4.4574,,CENTRE_SANTE,PUBLIQUE,1561,
CSR-DM PUBLIC de ATTOKRO,,7.8338,-4.34905,,CENTRE_SANTE,PUBLIQUE,1622,
CSR-DM PUBLIC de DADIEKRO,,7.68,-4.346,,CENTRE_SANTE,PUBLIQUE,0585,
CSR-D PUBLIC de PANIGOKRO,,7.43702,-4.014735,,CENTRE_SANTE,PUBLIQUE,2372,
CSR-D PUBLIC de SAHEBO  (s/p M'Bahiakro),,7.445018333,-4.542231667,,CENTRE_SANTE,PUBLIQUE,7923,
CSR-DM PUBLIC de KONGOTI,,7.41453,-4.073043333,,CENTRE_SANTE,PUBLIQUE,1167,
CSR-DM PUBLIC de ADI YAPIKRO,,7.46673,-4.29092,,CENTRE_SANTE,PUBLIQUE,1162,
CSR-DM PUBLIC de AKPOUEBOUE,,7.44729,-4.15688,,CENTRE_SANTE,PUBLIQUE,7920,
CSR-DM PUBLIC de AMANKRO,,7.37011,-4.05906,,CENTRE_SANTE,PUBLIQUE,7922,
CSR-DM PUBLIC de SONDO (M'bahia Yaokro),,7.510488333,-4.592621667,,CENTRE_SANTE,PUBLIQUE,1057,
CSUS-SSSU PUBLIC de M'BAHIAKRO,,7.4498,-4.3318,,CENTRE_SANTE,PUBLIQUE,1407,
HG PUBLIC de M'BAHIAKRO,,7.459481,-4.337072,,CH,PUBLIQUE,1060,
INF-P PUBLIC Prison Civile MAC de M'BAHIAKRO,,7.459100001,-4.3365,,CENTRE_SANTE,PUBLIQUE,2359,
CSR-DM PUBLIC de GROUMANIA,,7.91601,-4.00606,,CENTRE_SANTE,PUBLIQUE,1064,
CSU-DM PUBLIC de FAMIENKRO,,7.86337,-3.988,,CENTRE_SANTE,PUBLIQUE,1062,
CENTRE DE SANTE POLYVALENT MERE-LEONIA,,7.648499999,-4.0016,,CENTRE_SANTE,PRIVE,2155,
CSR-DM PUBLIC de ABEDENI,,7.683,-4.06892,,CENTRE_SANTE,PUBLIQUE,0712,
CSR-DM PUBLIC de BABAKRO,,7.77559,-3.98069,,CENTRE_SANTE,PUBLIQUE,0859,
CSR-DM PUBLIC de KONANDI N'DAKRO,,7.579,-4.001,,CENTRE_SANTE,PUBLIQUE,3047,
CSR-DM PUBLIC de KONANDIKRO,,7.747766667,-4.022968333,,CENTRE_SANTE,PUBLIQUE,1065,
CSR-DM PUBLIC de LENGUEZAN,,7.6994,-3.9311,,CENTRE_SANTE,PUBLIQUE,1494,
HG PUBLIC de PRIKRO,,7.6518,-3.995725,,CH,PUBLIQUE,1067,
CSR-DM PUBLIC de ANYANOU,,7.68717,-3.75896,,CENTRE_SANTE,PUBLIQUE,0334,
CSU-DM PUBLIC de NAFANA,,7.6071,-3.73352,,CENTRE_SANTE,PUBLIQUE,1066,
CSR-D PUBLIC de AKANANGBO,,7.55268,-3.8898,,CENTRE_SANTE,PUBLIQUE,2156,
CSR-D PUBLIC de GBANGBO N'DAKRO,,7.5217,-3.9406,,CENTRE_SANTE,PUBLIQUE,2157,
CSU-D PUBLIC de KOFFI AMONKRO,,7.47032,-3.96125,,CENTRE_SANTE,PUBLIQUE,0063,
CSR-D PUBLIC de MOUSSOBADOUGOU (non fonctionnel),,7.736893333,-4.26557,,CENTRE_SANTE,PUBLIQUE,,
CSR-D PUBLIC de KOMENANKRO (non fonctionnel),,7.786,-4.393,,CENTRE_SANTE,PUBLIQUE,,
CSR-D PUBLIC de KONDOUSSOU (non fonctionnel),,7.713505,-4.505916667,,CENTRE_SANTE,PUBLIQUE,,
CSR-D PUBLIC de KOUASSIKRO (non fonctionnel),,7.49931,-4.29427,,CENTRE_SANTE,PUBLIQUE,1059,
CSR-D PUBLIC de KPOBIKRO (non fonctionnel),,7.397031667,-4.531855,,CENTRE_SANTE,PUBLIQUE,,
CSR-D PUBLIC de BENIA (non fonctionnel),,7.765,-3.882,,CENTRE_SANTE,PUBLIQUE,0700,
CSR-D PUBLIC de  ZINZENOU (non fonctionnel),,6.880546667,-3.454373333,,CENTRE_SANTE,PUBLIQUE,,
Hôpital local d'Amélékia (non fonctionel),,6.822356667,-3.57787,,CENTRE_SANTE,PUBLIQUE,,
CLINIQUE MEDICALE LA MARGUERITE DE ABENGOUROU (non fonctionnel),,6.739958333,-3.49336,,CLINIQUE_PRIVEE,PRIVE,1429,
CSR-DM PUBLIC de KIRIFI (non fonctionnel),,6.819296667,-3.527275,,CENTRE_SANTE,PUBLIQUE,,
CSR-DM PUBLIC  d'AKATI (non fonctionnel),,6.408,-3.207,,CENTRE_SANTE,PUBLIQUE,,
CSI CABINET SAINT PIERRE de NIABLE,,6.664156667,-3.269308333,,CENTRE_SANTE,PRIVE,,
CSR-DM PUBLIC de ABRONAMOUE,,6.74927,-3.33229,,CENTRE_SANTE,PUBLIQUE,2547,
CSR-DM PUBLIC de DJANGOBO,,6.56365,-3.341051667,,CENTRE_SANTE,PUBLIQUE,'0052,
CSR-DM PUBLIC de ZOUHOUNOU,,6.61499,-3.29583,,CENTRE_SANTE,PUBLIQUE,7976,
CSU-DM PUBLIC de AFFALIKRO,,6.64674,-3.38844,,CENTRE_SANTE,PUBLIQUE,'0051,
CSU-DM PUBLIC de NIABLE,,6.663514,-3.274376,,CENTRE_SANTE,PUBLIQUE,0054,
Infirmerie privée 2AS de  Brindoukro,,6.740233333,-3.363133333,,CENTRE_SANTE,PRIVE,,
CSR-D PUBLIC de PADIEGNAN,,6.9827,-3.423,,CENTRE_SANTE,PUBLIQUE,2111,
CSU-DM PUBLIC de APPROMPRONOU,,7.005419,-3.362523,,CENTRE_SANTE,PUBLIQUE,'0039,
CSU-DM PUBLIC de SANKADIOKRO,,6.880630016,-3.454536676,,CENTRE_SANTE,PUBLIQUE,'0043,
CSU-DM CONFESSIONNEL Maria Grazia Balbuzia de YAKASSE FEYASSE,,6.9538,-3.4128,,CENTRE_SANTE,CONFESSIONNEL,7977,
CSU-DM PUBLIC de YAKASSE-FEYASSE,,6.9619,-3.4129,,CENTRE_SANTE,PUBLIQUE,0046,
CSR-D PUBLIC de ASSAKRO,,6.56164,-3.6316,,CENTRE_SANTE,PUBLIQUE,1110,
CSR-DM PUBLIC de SATIKRAN,,6.825816667,-3.742925,,CENTRE_SANTE,PUBLIQUE,1626,
CSR-I PUBLIC de AMIAN KOUASSIKRO,,6.46669,-3.64372,,CENTRE_SANTE,PUBLIQUE,1054,
CSU-DM PUBLIC de ANIASSUE,,6.656561,-3.681564,,CENTRE_SANTE,PUBLIQUE,0035,
INF-PV SERVICE MEDICAL SAIC,,6.648628333,-3.70625,,CENTRE_SANTE,PRIVE,,
CSR-D PUBLIC de BLEKOUM,,6.389,-3.5376,,CENTRE_SANTE,PUBLIQUE,0058,
CSR-DM PUBLIC de BEBOU,,6.36164,-3.4144,,CENTRE_SANTE,PUBLIQUE,2521,
CSR-DM PUBLIC de EHUASSO,,6.32512,-3.4441,,CENTRE_SANTE,PUBLIQUE,2520,
CSU-DM PUBLIC de ZARANOU,,6.42721,-3.36716,,CENTRE_SANTE,PUBLIQUE,0048,
CSR-DM PUBLIC de ELINSO,,6.969799999,-3.6899,,CENTRE_SANTE,PUBLIQUE,2109,
CSR-DM PUBLIC de KOITIENKRO,,6.899900001,-3.6119,,CENTRE_SANTE,PUBLIQUE,2110,
CSR-DM PUBLIC de TAHAKRO,,6.992359,-3.737338,,CENTRE_SANTE,PUBLIQUE,0045,
CSU-DM PUBLIC de AMELEKIA,,6.82648,-3.57027,,CENTRE_SANTE,PUBLIQUE,0033,
CHR PUBLIC de ABENGOUROU,,6.731743333,-3.483283333,,CHR,PUBLIQUE,0025,
CABINET DENTAIRE CKLN Santé,,6.726501667,-3.502808333,,CLINIQUE_PRIVEE,PRIVE,,
CLINIQUE CENTRALE,,6.731476667,-3.488921667,,CLINIQUE_PRIVEE,PRIVE,,
CLINIQUE MEDICALE SAINT DAVID,,6.727193333,-3.50826,,CLINIQUE_PRIVEE,PRIVE,,
CLINIQUE SOPHIA de L'INDENIE,,6.730225,-3.493491667,,CLINIQUE_PRIVEE,PRIVE,,
CMS PUBLIC de ABENGOUROU,,6.731973333,-3.486345,,CENTRE_SANTE,PUBLIQUE,7781,
CMS PUBLIC Police National de ABENGOUROU,,6.72778,-3.50727,,CENTRE_SANTE,PUBLIQUE,0688',
INF-PUB CREMOSS ABENGOUROU,,6.743063333,-3.49372,,CENTRE_SANTE,PUBLIQUE,,
CSR-D PUBLIC de KODJINAN,,6.716600001,-3.6052,,CENTRE_SANTE,PUBLIQUE,2707,
CSR-D PUBLIC de KOUASSI-BENIEKRO,,6.815142,-3.530535,,CENTRE_SANTE,PUBLIQUE,0701,
CSR-DM PUBLIC de ADOUKOFFIKRO,,6.69982,-3.6133,,CENTRE_SANTE,PUBLIQUE,1938,
CSU-D PUBLIC de ABENGOUROU,,6.730900001,-3.4846,,CENTRE_SANTE,PUBLIQUE,0026,
CSU-D PUBLIC Dioulakro de ABENGOUROU,,6.726226,-3.498085,,CENTRE_SANTE,PUBLIQUE,0027,
CSU-DM CONFESSIONNEL Bethesda de ABENGOUROU,,6.730416667,-3.503838333,,CENTRE_SANTE,CONFESSIONNEL,1940,
CSU-DM CONFESSIONNEL Protection Infantile Mobile de ABENGOUROU,,6.737617,-3.496476,,CENTRE_SANTE,CONFESSIONNEL,1939,
CSU-DM PUBLIC de APPOISSO,,6.55104,-3.43052,,CENTRE_SANTE,PUBLIQUE,0037,
CSU-M PUBLIC Cafétou de ABENGOUROU,,6.7216,-3.5009,,CENTRE_SANTE,PUBLIQUE,2546,
CSUS-CAT PUBLIC de ABENGOUROU,,6.740357,-3.507252,,CENTRE_SANTE,PUBLIQUE,0030,
CSUS-CDV PRIVE Autonome Ruban Rouge de ABENGOUROU,,6.73216,-3.5025,,CENTRE_SANTE,PUBLIQUE,2693,
CSUS-PMI PUBLIC de ABENGOUROU,,6.730762,-3.50242,,CENTRE_SANTE,PUBLIQUE,0028,
CSUS-SSSU PUBLIC de ABENGOUROU,,6.7319,-3.4863,,CENTRE_SANTE,PUBLIQUE,0029,
DDS PUBLIC de ABENGOUROU,,6.739838333,-3.506526667,,CENTRE_SANTE,PUBLIQUE,0031,
ERA EST,,6.731516838,-3.488861561,,CENTRE_SANTE,PRIVE,,
CM FONDATION IVOIRE SANTE INTERNATIONALE,,6.728865,-3.489018333,,CLINIQUE_PRIVEE,PRIVE,,
CLINIQUE Hôtel Médical Notre Dame de la Paix,,6.741476667,-3.49765,,CLINIQUE_PRIVEE,PRIVE,,
ICT BSE ABENGOUROU,,6.75581,-3.50939,,CENTRE_SANTE,PUBLIQUE,2552,
INF-LC PUBLIC Lycée Catholique KIRMAN,,6.738303333,-3.495605,,CENTRE_SANTE,PUBLIQUE,7122,
INF-LC PUBLIC Lycée Moderne de ABENGOUROU,,6.741705,-3.482921667,,CENTRE_SANTE,PUBLIQUE,0477,
INF-LC PUBLIC Lycée Moderne KJ de ABENGOUROU,,6.744655,-3.504488333,,CENTRE_SANTE,PUBLIQUE,7121,
INF-P PUBLIC Prison Civil MAC de ABENGOUROU,,6.732173333,-3.485111667,,CENTRE_SANTE,PUBLIQUE,1937,
INF-PV PRIVE  CONFESSIONNEL LE BON SAMARITAIN de  ABENGOUROU,,6.74142313,-3.497561693,,CENTRE_SANTE,PRIVE,7982,
INF-PV PRIVE SAINTE YE GOUAN de INDENIE,,6.727436667,-3.502113333,,CENTRE_SANTE,PRIVE,1662,
INF-LC GROUPE SCOLAIRE REINE NOUFAN ABENGOUROU,,6.738785,-3.503366667,,CENTRE_SANTE,PRIVE,7981,
INF-LC SAINT VINCENT DU FOYER ABENGOUROU,,6.725048333,-3.492756667,,CENTRE_SANTE,PRIVE,7980,
INF-PV DE LA GRANDE MOSQUEE,,6.729145,-3.493755,,CENTRE_SANTE,PRIVE,1667,
INHP-A PUBLIC de ABENGOUROU,,6.7305,-3.4819,,CLINIQUE_PRIVEE,PUBLIQUE,1585,
CSU-DM PUBLIC de EBILASSOKRO,,6.378307,-3.350042,,CENTRE_SANTE,PUBLIQUE,0041,
CSR-D PUBLIC de  KOTOKOSSOU,,7.074,-3.13078,,CENTRE_SANTE,PUBLIQUE,7985,
CSU-DM PUBLIC de DAME,,7.067858,-3.15168,,CENTRE_SANTE,PUBLIQUE,0423,
CSR-DM PUBLIC de MANZANOUAN,,6.84049,-3.28574,,CENTRE_SANTE,PUBLIQUE,0426,
CSR-DM PUBLIC de SIAKAKRO,,6.91128,-3.24261,,CENTRE_SANTE,PUBLIQUE,7771,
CSU-DM PUBLIC de AKOBOISSUE,,6.96316,-3.23261,,CENTRE_SANTE,PUBLIQUE,0422,
CSR-D PUBLIC de KOKONOU,,7.145562,-3.61804,,CENTRE_SANTE,PUBLIQUE,1332,
CSR-D PUBLIC de N'GRA,,7.07509,-3.41151,,CENTRE_SANTE,PUBLIQUE,2113,
CSR-DM PUBLIC de AMORIAKRO,,7.09913,-3.52471,,CENTRE_SANTE,PUBLIQUE,2548,
CSR-DM PUBLIC de COMOE N'DANOU,,7.24806,-3.57249,,CENTRE_SANTE,PUBLIQUE,0491,
CSR-DM PUBLIC de BANGOUA,,7.33598,-3.47551,,CENTRE_SANTE,PUBLIQUE,0191,
CSU-DM PUBLIC de DUFFREBO,,7.09354,-3.44923,,CENTRE_SANTE,PUBLIQUE,4250,
CSR-DM PUBLIC de N'GUESSANKRO (s/p TANGUELAN),,7.12001,-3.34416,,CENTRE_SANTE,PUBLIQUE,1892,
CSU-DM PUBLIC de TANGUELAN,,7.165746,-3.308627,,CENTRE_SANTE,PUBLIQUE,0427,
CDV AUTONOME de AGNIBILEKROU,,7.13575983,-3.20217824,,CENTRE_SANTE,PRIVE,2112,
CMS ONG MEDICALE FRATERNITE DE AGNIBILEKROU,,7.121501667,-3.201965,,CENTRE_SANTE,PRIVE,,
CSR-D PUBLIC de AYENOU,,7.1603,-3.2214,,CENTRE_SANTE,PUBLIQUE,0432,
CSR-D PUBLIC de KONGODIA,,7.05199,-3.23207,,CENTRE_SANTE,PUBLIQUE,0458,
CSR-DM PUBLIC de AGNANFOUTOU,,7.2058,-3.24959,,CENTRE_SANTE,PUBLIQUE,1890,
CSR-DM PUBLIC de NIANDA,,7.05239,-3.28045,,CENTRE_SANTE,PUBLIQUE,1894,
CSR-DM PUBLIC de YOBOUAKRO,,7.23881,-3.31991,,CENTRE_SANTE,PUBLIQUE,0429,
CSR-DM PUBLIC de ASSUAME,,7.161465,-3.209542,,CENTRE_SANTE,PUBLIQUE,0474,
CSU-D CONFESSIONNEL Palazzolo de AGNIBILEKROU,,7.137651,-3.198279,,CENTRE_SANTE,CONFESSIONNEL,0475,
CSUS-PMI PUBLIC de AGNIBILEKROU,,7.132694,-3.205222,,CENTRE_SANTE,PUBLIQUE,0248,
CSUS-SSSU PUBLIC de AGNIBILEKROU,,7.13575983,-3.20217824,,CENTRE_SANTE,PUBLIQUE,2352,
HG PUBLIC de AGNIBILEKROU,,7.127465,-3.20001,,CH,PUBLIQUE,0418,
INF-PV SCIERIE NSDA DE AGNIBILEKROU,,7.121490002,-3.20195508,,CENTRE_SANTE,PRIVE,1681,
CM PRIVE SAPH de BETTIE,,6.12128,-3.35179,,CENTRE_SANTE,PRIVE,0055,
CSR-DM PUBLIC de AKACOMOEKRO,,6.17394,-3.35906,,CENTRE_SANTE,PUBLIQUE,4442,
CSU-DM PUBLIC de ABRADINOU,,6.19999,-3.45,,CENTRE_SANTE,PUBLIQUE,1632,
CSUS-SSSU-SAJ de BETTIE,,6.0755,-3.4109,,CENTRE_SANTE,PUBLIQUE,1895,
HG PUBLIC de BETTIE,,6.075395,-3.410736667,,CH,PUBLIQUE,0050,
CSR-DM PUBLIC de APPROMPRON AFEWA,,6.28966,-3.31949,,CENTRE_SANTE,PUBLIQUE,0777,
CSR-DM PUBLIC de ATTIEKRO,,6.133693333,-3.215646667,,CENTRE_SANTE,PUBLIQUE,0719,
CSR-DM PUBLIC de BOROBO (dist. BETTIE),,6.199578333,-3.296043333,,CENTRE_SANTE,PUBLIQUE,2290,
CSU-DM PUBLIC de DIAMARAKRO,,6.234073333,-3.316278333,,CENTRE_SANTE,PUBLIQUE,0114,
CSR-D PUBLIC de FENGOLO (s/p Madinani),,9.92536,-6.902745,,CENTRE_SANTE,PUBLIQUE,7203,
CSR-D PUBLIC de KOKOUN,,9.611099999,-6.943,,CENTRE_SANTE,PUBLIQUE,1763,
HG PUBLIC de MADINANI,,9.61091,-6.94624,,CH,PUBLIQUE,1082,
CSR-D PUBLIC de KOROUMBA,,9.817199999,-7.1017,,CENTRE_SANTE,PUBLIQUE,1764,
CSR-D PUBLIC de N'GOLOBLASSO,,9.682,-7.227,,CENTRE_SANTE,PUBLIQUE,1765,
CSR-D PUBLIC de ZEGUETIELA,,9.810799999,-7.2111,,CENTRE_SANTE,PUBLIQUE,1083,
CSR-D PUBLIC de SIERIBA,,9.1953,-6.9509,,CENTRE_SANTE,PUBLIQUE,2119,
CSR-D PUBLIC de ZANGOBAHA,,9.300241667,-7.198416667,,CENTRE_SANTE,PUBLIQUE,,
CSR-D PUBLIC de NINGOUN,,9.283226277,-7.218454611,,CENTRE_SANTE,PUBLIQUE,1532,
CSR-D PUBLIC de FARAKORO,,9.447373333,-7.119713333,,CENTRE_SANTE,PUBLIQUE,2363,
CSR-D PUBLIC de GBONGAHA,,9.358233333,-7.126526667,,CENTRE_SANTE,PUBLIQUE,1769,
CSR-D PUBLIC de KOTOUBA,,9.379,-7.218,,CENTRE_SANTE,PUBLIQUE,1767,
CSR-D PUBLIC de LINGOHO,,9.455399999,-7.2563,,CENTRE_SANTE,PUBLIQUE,1105,
CSR-D PUBLIC de ZEBENIN,,9.317698237,-7.324573528,,CENTRE_SANTE,PUBLIQUE,2367,
CSU-DM PUBLIC de SEGUELON,,9.355561724,-7.123068804,,CENTRE_SANTE,PUBLIQUE,1102,
CSU-DM PUBLIC de GBELEBAN,,9.5835,-8.1278,,CENTRE_SANTE,PUBLIQUE,1104,
CSR-D PUBLIC de TAHANSO,,9.5973,-7.3,,CENTRE_SANTE,PUBLIQUE,8801,
CSR-D PUBLIC de ZEGBAO,,9.430400001,-7.2732,,CENTRE_SANTE,PUBLIQUE,1770,
CSU-DM PUBLIC de TIEME,,9.54598,-7.32138,,CENTRE_SANTE,PUBLIQUE,1108,
CSU-DM PUBLIC de SAMATIGUILA,,9.820709699,-7.56533389,,CENTRE_SANTE,PUBLIQUE,1098,
CSR-D PUBLIC de DAGABA,,8.937,-7.307,,CENTRE_SANTE,PUBLIQUE,1194,
CSR-D PUBLIC de KARABIRI,,8.9771,-7.2332,,CENTRE_SANTE,PUBLIQUE,2116,
CSR-D PUBLIC de NAFANA SIENSO,,9.2596,-7.43576,,CENTRE_SANTE,PUBLIQUE,2364,
CSU-DM PUBLIC de DIOULATIEDOUGOU,,8.9771,-7.2332,,CENTRE_SANTE,PUBLIQUE,1073,
CSR-D PUBLIC de BOUGOUSSO,,9.2564,-7.8261,,CENTRE_SANTE,PUBLIQUE,1072,
CSR-D PUBLIC de FOULA,,9.3408,-7.7909,,CENTRE_SANTE,PUBLIQUE,0143,
CSR-D PUBLIC de FEREMANDOUGOU,,9.255556667,-7.611861667,,CENTRE_SANTE,PUBLIQUE,2338,
CSR-D PUBLIC de KAHANSO,,9.253924526,-7.608557269,,CENTRE_SANTE,PUBLIQUE,7202,
CSR-D PUBLIC de KONA,,8.8673,-7.4131,,CENTRE_SANTE,PUBLIQUE,2117,
CSR-DM PUBLIC de SOKORODOUGOU,,9.030099999,-7.5846,,CENTRE_SANTE,PUBLIQUE,0788,
CSU-DM PUBLIC de BAKO,,9.13643,-7.61173,,CENTRE_SANTE,PUBLIQUE,1070,
CSR-D PUBLIC de KABALA,,9.552133333,-7.915113333,,CENTRE_SANTE,PUBLIQUE,1003,
CSU-DM PUBLIC de SEYDOUGOU,,9.5098,-7.9762,,CENTRE_SANTE,PUBLIQUE,1106,
CHR PUBLIC de ODIENNE,,9.502445105,-7.560523767,,CHR,PUBLIQUE,1090,
CSR-D PRIVE PIETRO BONILI de ODIENNE,,9.491699999,-7.5655,,CENTRE_SANTE,CONFESSIONNEL,2115,
CSR-D PUBLIC de DABADOUGOU NOHOLON,,9.4955,-7.5592,,CENTRE_SANTE,PUBLIQUE,2127,
CSR-D PUBLIC de KOUKRO MAFELE,,9.526043333,-7.79335,,CENTRE_SANTE,PUBLIQUE,2365,
CSR-D PUBLIC de SIRANA,,9.416526617,-7.843520455,,CENTRE_SANTE,PUBLIQUE,1097,
CSR-DM PUBLIC de DABADOUGOU MAFELE,,9.4955,-7.5592,,CENTRE_SANTE,PUBLIQUE,1768,
CLINIQUE GROUPE FOFANA,,9.503855,-7.562791667,,CLINIQUE_PRIVEE,PRIVE,2120,
CSU-D PUBLIC de YANKAFISSA,,9.4958,-7.5593,,CENTRE_SANTE,PUBLIQUE,2121,
CSUS-CAT PUBLIC de ODIENNE,,9.496,-7.5586,,CENTRE_SANTE,PUBLIQUE,3053,
CSUS-PMI PUBLIC de ODIENNE,,9.5078,-7.5663,,CENTRE_SANTE,PUBLIQUE,1091,
CSUS-SSSU PUBLIC de ODIENNE,,9.5013,-7.5639,,CENTRE_SANTE,PUBLIQUE,1092,
INF-LC PUBLIC Lycée Moderne de ODIENNE,,9.482245,-7.55831,,CENTRE_SANTE,PUBLIQUE,8806,
INF-LC PUBLIC Lycée Professionnel de ODIENNE,,9.495474,-7.549285,,CENTRE_SANTE,PUBLIQUE,1063,
INF-M PUBLIC Garnison de ODIENNE,,9.490565,-7.565113333,,CENTRE_SANTE,PUBLIQUE,1128,
INF-P PUBLIC Prison Civil MAC de ODIENNE,,9.493498333,-7.558926667,,CENTRE_SANTE,PUBLIQUE,2360,
INHP-A PUBLIC de ODIENNE,,9.5054,-7.5714,,CLINIQUE_PRIVEE,PUBLIQUE,1084,
CSR-D PUBLIC de MAMOUGOULA,,9.819499999,-7.6346,,CENTRE_SANTE,PUBLIQUE,0542,
CSR-D PUBLIC de SAMANGO,,9.7093,-7.6103,,CENTRE_SANTE,PUBLIQUE,1096,
CSR-D PUBLIC de SANOGO-BRAMAFELE,,9.8544,-7.6954,,CENTRE_SANTE,PUBLIQUE,2118,
CSR-DM PUBLIC de KIMBIRILA SUD,,9.709224435,-7.609992586,,CENTRE_SANTE,PUBLIQUE,1408,
CSR-D PUBLIC de SALONKOURANI,,9.72429,-7.804478333,,CENTRE_SANTE,PUBLIQUE,2366,
CSR-D PUBLIC de IRADOUGOU,,9.70359,-7.793405,,CENTRE_SANTE,PUBLIQUE,2337,
INHP-A de ADZOPE,,6.103106667,-3.860478333,,CLINIQUE_PRIVEE,PUBLIQUE,,
CSUS-CAT-PUBLIC ADZOPE,,6.11728975,-3.87139207,,CENTRE_SANTE,PUBLIQUE,1738,
CMS PUBLIC de ADZOPE,,6.10573,-3.86395,,CENTRE_SANTE,PUBLIQUE,2720,
CSR-D PUBLIC de AHOKOI,,6.04244,-3.85256,,CENTRE_SANTE,PUBLIQUE,1757,
CSR-D PUBLIC de BIASSO,,6.10848,-3.78889,,CENTRE_SANTE,PUBLIQUE,1486,
CSR-D PUBLIC de N'KOUPE,,6.0713,-3.94089,,CENTRE_SANTE,PUBLIQUE,1548,
CSR-DM PUBLIC de ANANGUIE (s/p Adzope),,6.22198,-3.76959,,CENTRE_SANTE,PUBLIQUE,0369,
CSR-DM PUBLIC de DUQUESNE CREMONE,,6.1833,-3.9149,,CENTRE_SANTE,PUBLIQUE,0374,
CSR-DM PUBLIC de MIADZIN,,6.045,-3.908,,CENTRE_SANTE,PUBLIQUE,,
CSR-DM PUBLIC de MOAPE,,6.18526,-3.80826,,CENTRE_SANTE,PUBLIQUE,1366,
CSR-D PUBLIC DE BECEDI ANON,,6.1171,-3.8709,,CENTRE_SANTE,PUBLIQUE,8110,
CSUS-LEP PUBLIC Institut Raoul Follereau de ADZOPE,,6.1837,-3.9154,,CENTRE_SANTE,PUBLIQUE,0364,
CSUS-PMI PUBLIC de ADZOPE,,6.1193,-3.8601,,CENTRE_SANTE,PUBLIQUE,1528,
CSUS-SSSU-SAJ PUBLIC de ADZOPE,,6.1039,-3.86138,,CENTRE_SANTE,PUBLIQUE,0365,
HG PUBLIC de ADZOPE,,6.10300363,-3.8613377,,CH,PUBLIQUE,0363,
INF-LC PUBLIC Lycée Moderne de ADZOPE,,6.11122908,-3.8629433,,CENTRE_SANTE,PUBLIQUE,2462,
INF-P PUBLIC Prison Civil MAC de ADZOPE,,6.101,-3.8625,,CENTRE_SANTE,PUBLIQUE,2354,
INF-PV Saint Thomas Habitat Extension de ADZOPE,,6.104699999,-3.852,,CENTRE_SANTE,PRIVE,0280,
CSU-DM PUBLIC de ASSIKOI,,5.99622,-3.81111,,CENTRE_SANTE,PUBLIQUE,0371,
CSR-DM PUBLIC de BASSADZIN,,5.93339,-3.74116,,CENTRE_SANTE,PUBLIQUE,1565,
CSR-DM PUBLIC de DIASSON,,5.97195,-3.73317,,CENTRE_SANTE,PUBLIQUE,0372,
CSR-DM PUBLIC de LOBO-AKOUDZIN,,5.85288817,-3.82687685,,CENTRE_SANTE,PUBLIQUE,0109,
CSU-DM PUBLIC de ANNEPE,,5.90923,-3.7716,,CENTRE_SANTE,PUBLIQUE,0370,
